Step,Normal_Reward_Eps_0,Normal_Reward_Eps_0.01,Normal_Reward_Eps_0.1,Binomial_Reward_Eps_0,Binomial_Reward_Eps_0.01,Binomial_Reward_Eps_0.1,Bernoulli_Reward_Eps_0,Bernoulli_Reward_Eps_0.01,Bernoulli_Reward_Eps_0.1,Normal_Opt_Eps_0,Normal_Opt_Eps_0.01,Normal_Opt_Eps_0.1,Binomial_Opt_Eps_0,Binomial_Opt_Eps_0.01,Binomial_Opt_Eps_0.1,Bernoulli_Opt_Eps_0,Bernoulli_Opt_Eps_0.01,Bernoulli_Opt_Eps_0.1
147,1.5459547093331993,5.407160076149632,8.867828048019827,6.898,7.536,9.164,0.098,0.236,0.566,0.0,0.116,0.656,0.0,0.11,0.588,0.0,0.076,0.584
148,1.611975949204757,5.5616861534267725,8.860725349077626,6.856,7.526,9.066,0.114,0.228,0.568,0.0,0.122,0.638,0.0,0.112,0.586,0.0,0.076,0.59
149,1.6188879658075335,5.56183851688265,8.704137161890024,6.74,7.566,9.002,0.108,0.22,0.598,0.0,0.128,0.636,0.0,0.112,0.58,0.0,0.076,0.598
150,1.6067190058559637,5.549533164479734,8.749980242866064,6.836,7.592,8.962,0.094,0.21,0.57,0.0,0.128,0.626,0.0,0.116,0.574,0.0,0.072,0.594
151,1.517368392741962,5.592975726148727,8.785023182937971,6.878,7.62,9.052,0.084,0.216,0.592,0.0,0.134,0.628,0.0,0.118,0.58,0.0,0.074,0.58
152,1.5950710377587536,5.616552574950449,9.005886662687672,6.818,7.524,9.18,0.09,0.226,0.586,0.0,0.132,0.656,0.0,0.116,0.592,0.0,0.074,0.61
153,1.586610563007525,5.5217370410738535,8.955187158350153,6.872,7.592,9.224,0.096,0.208,0.61,0.0,0.134,0.636,0.0,0.118,0.596,0.0,0.076,0.614
154,1.575441402780871,5.656698101335955,8.838631700832964,6.714,7.572,9.352,0.116,0.246,0.6,0.0,0.138,0.642,0.0,0.118,0.602,0.0,0.076,0.616
155,1.567685369528403,5.59196774847787,8.915930486193195,6.854,7.526,9.16,0.094,0.252,0.608,0.0,0.138,0.662,0.0,0.118,0.61,0.0,0.076,0.606
156,1.576595084177611,5.759417679389281,8.740694503911447,6.904,7.59,9.23,0.104,0.222,0.574,0.0,0.136,0.63,0.0,0.118,0.602,0.0,0.074,0.604
157,1.4555550086605804,5.714349849580057,8.840029039743586,6.828,7.558,9.152,0.108,0.206,0.58,0.0,0.138,0.648,0.0,0.12,0.6,0.0,0.076,0.586
158,1.4649098659023854,5.761720462290594,8.984379715330205,6.79,7.554,9.102,0.086,0.244,0.59,0.0,0.14,0.664,0.0,0.12,0.602,0.0,0.076,0.614
159,1.5507839572683582,5.748132605530232,8.79769648630101,6.756,7.588,9.128,0.122,0.206,0.592,0.0,0.14,0.644,0.0,0.12,0.598,0.0,0.074,0.6
160,1.608063985152566,5.732514177112521,8.903399055074761,6.88,7.656,9.22,0.098,0.2,0.602,0.0,0.138,0.662,0.0,0.124,0.616,0.0,0.074,0.63
161,1.6128340165424175,5.659159360344623,8.913809064636785,6.878,7.61,9.32,0.108,0.218,0.616,0.0,0.142,0.666,0.0,0.124,0.624,0.0,0.076,0.622
162,1.5720490788664,5.735943505605682,8.818833515944313,6.836,7.76,9.162,0.076,0.188,0.574,0.0,0.138,0.664,0.0,0.126,0.612,0.0,0.076,0.618
163,1.5551060828721452,5.715010737051698,8.756286273690101,6.796,7.76,9.036,0.1,0.194,0.604,0.0,0.138,0.666,0.0,0.128,0.604,0.0,0.076,0.598
164,1.535880526888511,5.736289399237329,9.019523497495356,6.82,7.696,9.2,0.108,0.214,0.59,0.0,0.14,0.678,0.0,0.124,0.624,0.0,0.082,0.618
165,1.5468526118439876,5.796648291091272,8.770721902366391,6.852,7.626,9.124,0.086,0.222,0.606,0.0,0.142,0.662,0.0,0.128,0.606,0.0,0.08,0.626
166,1.5679628555868252,5.793283772456064,8.812374636617124,6.946,7.674,9.18,0.084,0.208,0.596,0.0,0.14,0.684,0.0,0.126,0.61,0.0,0.08,0.626
167,1.5627366619118221,5.7703239019633825,8.901939686858551,6.798,7.71,9.196,0.11,0.192,0.596,0.0,0.142,0.67,0.0,0.126,0.628,0.0,0.08,0.628
168,1.5148414912285062,5.822483197229994,8.861977314812886,6.824,7.57,9.206,0.098,0.238,0.616,0.0,0.144,0.662,0.0,0.128,0.626,0.0,0.08,0.626
169,1.5673643253283849,5.830990051330035,8.937270407553362,6.86,7.558,9.144,0.112,0.234,0.616,0.0,0.142,0.684,0.0,0.128,0.606,0.0,0.08,0.628
170,1.5899429039756647,5.9024358471278005,8.998953766797452,6.82,7.67,9.204,0.114,0.216,0.642,0.0,0.142,0.686,0.0,0.124,0.622,0.0,0.078,0.642
171,1.6524088816166054,5.769548599805498,8.892203520837537,6.986,7.614,9.042,0.092,0.226,0.608,0.0,0.142,0.684,0.0,0.128,0.604,0.0,0.08,0.644
172,1.5924651851027651,5.872134052453627,8.978374653886965,6.752,7.626,9.062,0.108,0.21,0.604,0.0,0.142,0.706,0.0,0.126,0.606,0.0,0.08,0.602
173,1.5363221703154724,5.810651706265958,9.0117163470914,6.784,7.61,9.234,0.122,0.218,0.616,0.0,0.144,0.696,0.0,0.126,0.616,0.0,0.078,0.638
174,1.6260214443721521,5.863996871012017,8.997908287164215,6.894,7.582,9.138,0.106,0.258,0.586,0.0,0.144,0.692,0.0,0.13,0.614,0.0,0.08,0.632
175,1.6275745733231197,5.845674335873173,8.946335516090858,6.834,7.686,9.39,0.1,0.202,0.6,0.0,0.144,0.684,0.0,0.13,0.646,0.0,0.078,0.656
176,1.5380033250732545,5.80230524469939,8.999738913738994,6.782,7.692,9.378,0.118,0.204,0.654,0.0,0.146,0.706,0.0,0.13,0.616,0.0,0.078,0.658
177,1.616713572876065,5.913941743795844,9.006099772876796,6.742,7.734,9.172,0.11,0.21,0.62,0.0,0.148,0.714,0.0,0.132,0.628,0.0,0.078,0.65
178,1.5913886492677318,5.894506694715495,9.006626340264225,6.95,7.678,9.214,0.096,0.202,0.606,0.0,0.148,0.708,0.0,0.132,0.642,0.0,0.08,0.638
179,1.589813085281674,6.008703870782688,8.962976762186981,6.8,7.658,9.288,0.112,0.216,0.616,0.0,0.148,0.7,0.0,0.134,0.644,0.0,0.08,0.656
180,1.5367208090505926,5.962491700155826,9.022518500284123,6.796,7.6,9.128,0.104,0.228,0.628,0.0,0.15,0.71,0.0,0.13,0.628,0.0,0.082,0.66
181,1.5028107549329293,5.967558584308434,8.950302062989477,6.82,7.606,9.274,0.114,0.258,0.596,0.0,0.15,0.704,0.0,0.13,0.638,0.0,0.086,0.642
182,1.527838186857337,6.062680271908268,8.954587280330337,6.938,7.67,9.148,0.08,0.236,0.618,0.0,0.15,0.7,0.0,0.134,0.628,0.0,0.086,0.65
183,1.5286338525719974,5.95047196467605,8.984886040973139,6.79,7.674,9.132,0.108,0.232,0.592,0.0,0.15,0.716,0.0,0.134,0.65,0.0,0.084,0.648
184,1.5658516545249284,6.023587515724637,8.896591344116416,6.836,7.614,9.194,0.096,0.204,0.61,0.0,0.152,0.704,0.0,0.134,0.642,0.0,0.086,0.63
185,1.570009253197869,6.027519180221189,9.074092736807527,6.806,7.714,9.27,0.106,0.226,0.6,0.0,0.154,0.718,0.0,0.138,0.648,0.0,0.084,0.66
186,1.5315713503668167,6.039409211072856,9.044284558846055,6.718,7.736,9.324,0.124,0.236,0.606,0.0,0.152,0.728,0.0,0.136,0.644,0.0,0.084,0.672
187,1.5092219351802043,6.096877801845389,8.998032390380992,6.916,7.742,9.136,0.102,0.186,0.642,0.0,0.156,0.712,0.0,0.136,0.634,0.0,0.084,0.658
188,1.5525774370513796,5.9755579564234935,8.909056033796308,6.89,7.652,9.33,0.106,0.216,0.638,0.0,0.152,0.708,0.0,0.138,0.644,0.0,0.088,0.68
189,1.6490623644691318,6.030947080736118,9.044760302876153,6.842,7.694,9.272,0.108,0.216,0.64,0.0,0.152,0.714,0.0,0.14,0.662,0.0,0.086,0.654
190,1.5677257301481113,6.0704740618308,8.900898206763191,6.888,7.776,9.324,0.104,0.238,0.592,0.0,0.154,0.7,0.0,0.142,0.654,0.0,0.082,0.674
191,1.5507081263692206,6.146889317528022,8.863382114516154,6.774,7.766,9.176,0.098,0.226,0.642,0.0,0.156,0.722,0.0,0.142,0.66,0.0,0.084,0.688
192,1.569459821029975,6.091305266560275,9.011006898547942,6.906,7.742,9.164,0.066,0.234,0.586,0.0,0.158,0.736,0.0,0.144,0.65,0.0,0.092,0.664
193,1.5497987955717214,6.188023782552714,9.059704128699646,6.91,7.634,9.26,0.09,0.254,0.642,0.0,0.156,0.736,0.0,0.148,0.652,0.0,0.09,0.662
194,1.5526247746176753,6.18876070885287,9.038624121009725,6.884,7.736,9.176,0.092,0.222,0.672,0.0,0.156,0.738,0.0,0.144,0.67,0.0,0.092,0.674
195,1.5712940472133712,6.208788939962696,8.972841387707321,6.812,7.794,9.456,0.114,0.226,0.66,0.0,0.156,0.714,0.0,0.148,0.686,0.0,0.092,0.694
196,1.5287305009853103,6.192262081241331,8.990651580601963,6.826,7.694,9.174,0.106,0.218,0.626,0.0,0.156,0.74,0.0,0.15,0.656,0.0,0.092,0.684
197,1.539894808620306,6.148423999800212,9.161333261677148,6.92,7.626,9.258,0.102,0.256,0.646,0.0,0.158,0.756,0.0,0.148,0.654,0.0,0.092,0.706
198,1.5163075405916453,6.177646865758368,9.083953603228888,6.912,7.796,9.398,0.096,0.234,0.646,0.0,0.16,0.746,0.0,0.148,0.676,0.0,0.094,0.704
199,1.5309935489396087,6.19330834299458,8.972277449234346,6.858,7.682,9.306,0.11,0.232,0.616,0.0,0.162,0.73,0.0,0.148,0.664,0.0,0.092,0.69
200,1.5321898359680894,6.222536729282209,9.023509758060714,6.808,7.526,9.3,0.074,0.262,0.658,0.0,0.162,0.744,0.0,0.146,0.658,0.0,0.094,0.69
201,1.5723334940774798,6.231939231274699,9.038022822170003,6.892,7.656,9.372,0.086,0.242,0.64,0.0,0.158,0.736,0.0,0.148,0.66,0.0,0.094,0.684
202,1.5811013050002645,6.234621351754135,8.96241377930069,6.728,7.714,9.282,0.126,0.22,0.626,0.0,0.164,0.738,0.0,0.154,0.66,0.0,0.094,0.69
203,1.6120670025072408,6.2566437272212,9.18187532988455,6.862,7.82,9.056,0.12,0.224,0.624,0.0,0.164,0.742,0.0,0.154,0.628,0.0,0.098,0.67
204,1.4791259278023503,6.230582505886812,8.930643034180633,6.852,7.862,9.148,0.1,0.226,0.65,0.0,0.164,0.738,0.0,0.152,0.626,0.0,0.098,0.678
205,1.6313357513168516,6.270971927412008,8.86813931711464,6.712,7.766,9.288,0.106,0.24,0.654,0.0,0.164,0.74,0.0,0.154,0.664,0.0,0.096,0.708
206,1.4848063026763572,6.353049362886698,8.836447993671964,6.66,7.95,9.198,0.128,0.196,0.592,0.0,0.164,0.72,0.0,0.154,0.626,0.0,0.1,0.698
207,1.583810829109208,6.321803651529233,9.089827982990755,6.822,7.8,9.332,0.102,0.252,0.618,0.0,0.168,0.758,0.0,0.156,0.642,0.0,0.096,0.7
208,1.5609326218115533,6.405589208960269,9.00281346957466,6.772,7.792,9.232,0.126,0.258,0.618,0.0,0.164,0.756,0.0,0.154,0.664,0.0,0.098,0.722
209,1.5665817973353637,6.282716534527987,8.941264160934601,6.868,7.836,9.242,0.092,0.242,0.64,0.0,0.162,0.732,0.0,0.156,0.648,0.0,0.1,0.702
210,1.5150390734456898,6.390886703336998,9.102168622582683,6.87,7.718,9.252,0.092,0.256,0.636,0.0,0.164,0.766,0.0,0.158,0.656,0.0,0.102,0.706
211,1.5921001663895913,6.45704179036288,9.020033975880985,6.806,7.88,9.25,0.124,0.246,0.618,0.0,0.166,0.756,0.0,0.162,0.658,0.0,0.102,0.698
212,1.6218476276701548,6.311783420023546,9.088191946555519,6.822,7.818,9.29,0.102,0.244,0.638,0.0,0.162,0.774,0.0,0.164,0.66,0.0,0.102,0.712
213,1.563253560887006,6.3392481382650665,9.076945299316991,6.79,7.832,9.298,0.102,0.254,0.634,0.0,0.166,0.776,0.0,0.166,0.67,0.0,0.102,0.702
214,1.5157667678142706,6.363405423942203,9.12146190572371,6.816,7.934,9.282,0.086,0.256,0.656,0.0,0.164,0.778,0.0,0.166,0.67,0.0,0.104,0.718
215,1.5895550571871693,6.406626362166767,9.012635306819014,6.752,7.846,9.394,0.118,0.248,0.666,0.0,0.166,0.756,0.0,0.168,0.674,0.0,0.102,0.726
216,1.5417558514108105,6.308254635900047,8.982435583698349,6.772,7.928,9.22,0.094,0.248,0.636,0.0,0.162,0.754,0.0,0.168,0.668,0.0,0.102,0.704
217,1.569218379522746,6.33783226059511,9.020443896004506,6.746,7.93,9.332,0.106,0.242,0.628,0.0,0.162,0.762,0.0,0.17,0.674,0.0,0.102,0.716
218,1.640631546829536,6.458284731250614,8.992780535273106,6.872,7.924,9.404,0.092,0.25,0.65,0.0,0.164,0.776,0.0,0.17,0.674,0.0,0.104,0.7
219,1.6088052970320421,6.413393425035343,8.908170320796751,6.904,7.818,9.262,0.082,0.264,0.656,0.0,0.17,0.734,0.0,0.17,0.676,0.0,0.102,0.716
220,1.629515519093342,6.469993762053717,9.087120183210587,6.87,7.84,9.382,0.104,0.252,0.65,0.0,0.168,0.776,0.0,0.172,0.684,0.0,0.104,0.73
221,1.6079735598713278,6.3924469097674805,9.130713376532096,6.926,7.864,9.296,0.106,0.234,0.636,0.0,0.168,0.768,0.0,0.172,0.674,0.0,0.104,0.72
222,1.5912237437243992,6.42044051970299,9.101865854024922,6.886,7.846,9.214,0.11,0.218,0.64,0.0,0.17,0.776,0.0,0.172,0.66,0.0,0.102,0.706
223,1.5970038919810425,6.424640284002465,9.099546566840253,6.884,7.932,9.168,0.098,0.248,0.654,0.0,0.172,0.772,0.0,0.172,0.674,0.0,0.1,0.71
224,1.63969413918503,6.382913534327775,9.071634651376394,6.86,7.954,9.36,0.098,0.244,0.642,0.0,0.174,0.764,0.0,0.176,0.692,0.0,0.102,0.726
225,1.6103244810827086,6.392029229377563,9.016952391539114,6.772,7.856,9.192,0.102,0.268,0.624,0.0,0.176,0.744,0.0,0.172,0.67,0.0,0.104,0.706
226,1.6460534268106137,6.48112585319431,8.967572227139774,6.774,7.826,9.17,0.1,0.252,0.658,0.0,0.174,0.762,0.0,0.176,0.666,0.0,0.102,0.712
227,1.542558640501925,6.460898718966751,9.051356919628457,6.66,7.882,9.166,0.132,0.262,0.576,0.0,0.176,0.778,0.0,0.172,0.672,0.0,0.106,0.698
228,1.563642787929388,6.467216145213119,9.112947457573144,6.86,7.896,9.216,0.106,0.246,0.632,0.0,0.176,0.784,0.0,0.176,0.668,0.0,0.104,0.706
229,1.5842223520171332,6.456172545812255,9.206532456834328,6.832,7.87,9.328,0.092,0.248,0.642,0.0,0.178,0.78,0.0,0.174,0.69,0.0,0.102,0.718
230,1.6347255354163834,6.3862588760143,8.960550316801534,6.974,7.786,9.364,0.088,0.286,0.632,0.0,0.174,0.768,0.0,0.176,0.686,0.0,0.104,0.72
231,1.5626114453679474,6.539303484352757,9.09440785426691,6.968,8.0,9.132,0.08,0.248,0.652,0.0,0.178,0.77,0.0,0.182,0.654,0.0,0.106,0.716
232,1.517715922154694,6.567125751086634,9.035390758207113,6.836,8.07,9.354,0.092,0.248,0.67,0.0,0.18,0.756,0.0,0.182,0.69,0.0,0.1,0.728
233,1.5648564015135151,6.5666570699992235,9.06718973204264,6.896,7.98,9.338,0.082,0.264,0.66,0.0,0.178,0.776,0.0,0.186,0.686,0.0,0.108,0.714
234,1.5390472992568178,6.584239415041677,9.096380695370586,6.708,8.004,9.36,0.12,0.246,0.666,0.0,0.178,0.79,0.0,0.184,0.69,0.0,0.11,0.746
235,1.525142628382714,6.586677082082997,9.071889942726639,6.918,7.996,9.266,0.078,0.232,0.66,0.0,0.182,0.77,0.0,0.186,0.676,0.0,0.106,0.738
236,1.5456032539570768,6.501862649330453,9.174906668527557,6.812,8.04,9.326,0.106,0.254,0.628,0.0,0.172,0.778,0.0,0.188,0.684,0.0,0.108,0.726
237,1.5711600815073081,6.630660684712043,9.154702072205056,6.846,8.012,9.276,0.094,0.27,0.642,0.0,0.18,0.782,0.0,0.188,0.68,0.0,0.106,0.728
238,1.5412349494414948,6.662562597816899,9.04995779596414,6.836,7.996,9.318,0.112,0.244,0.672,0.0,0.182,0.788,0.0,0.192,0.682,0.0,0.11,0.734
239,1.5650579415340529,6.627804749286264,9.027388764940422,6.92,8.034,9.142,0.098,0.254,0.656,0.0,0.176,0.782,0.0,0.192,0.674,0.0,0.108,0.726
240,1.6312959805563094,6.587836407336988,9.079945618568654,6.788,7.98,9.472,0.11,0.266,0.654,0.0,0.18,0.8,0.0,0.192,0.7,0.0,0.114,0.732
241,1.569882212670628,6.616597998760132,9.134068857897939,6.816,7.932,9.226,0.094,0.246,0.642,0.0,0.182,0.79,0.0,0.192,0.688,0.0,0.112,0.746
242,1.6045836363226835,6.608533455344264,9.192352004864986,6.912,8.012,9.174,0.096,0.244,0.662,0.0,0.182,0.794,0.0,0.194,0.686,0.0,0.11,0.72
243,1.5457645996067009,6.64660474348746,8.875649775376518,6.796,7.976,9.41,0.112,0.266,0.676,0.0,0.182,0.766,0.0,0.196,0.708,0.0,0.112,0.75
244,1.5306779882992652,6.697802924817605,9.04711487531036,6.888,8.044,9.244,0.088,0.274,0.66,0.0,0.182,0.776,0.0,0.19,0.678,0.0,0.108,0.728
245,1.5252196579287642,6.6137655520767105,8.926067360676313,6.778,7.99,9.36,0.106,0.234,0.644,0.0,0.18,0.776,0.0,0.196,0.7,0.0,0.108,0.728
246,1.5924831753093922,6.658261839938688,8.992478282066694,6.798,7.986,9.3,0.11,0.252,0.67,0.0,0.186,0.778,0.0,0.198,0.692,0.0,0.112,0.748
247,1.5436369323964403,6.55947646201409,9.084369859062376,6.84,7.97,9.106,0.092,0.298,0.64,0.0,0.184,0.792,0.0,0.198,0.684,0.0,0.114,0.736
248,1.5790264118563524,6.715476278412305,8.945010385633088,6.866,8.034,9.242,0.1,0.272,0.688,0.0,0.188,0.792,0.0,0.198,0.69,0.0,0.112,0.75
249,1.532472944727268,6.688896902560069,8.99062779400131,6.868,7.934,9.308,0.1,0.296,0.668,0.0,0.19,0.788,0.0,0.204,0.7,0.0,0.114,0.76
250,1.566790477652849,6.652468947716718,9.045251352338031,6.908,8.038,9.184,0.094,0.276,0.646,0.0,0.19,0.784,0.0,0.206,0.68,0.0,0.114,0.746
251,1.5344630413083036,6.716426691085689,9.146783538472343,7.026,8.022,9.254,0.066,0.25,0.682,0.0,0.19,0.794,0.0,0.206,0.7,0.0,0.114,0.754
252,1.5713954449356817,6.803791280111622,9.061889902678319,6.77,8.036,9.25,0.112,0.274,0.688,0.0,0.194,0.806,0.0,0.206,0.702,0.0,0.114,0.756
253,1.5858649870408554,6.732193091705155,8.94985689023771,6.836,8.012,9.086,0.1,0.268,0.654,0.0,0.192,0.78,0.0,0.208,0.674,0.0,0.114,0.75
254,1.567366504923349,6.817355303235694,9.131488083711083,6.806,8.132,9.366,0.12,0.252,0.676,0.0,0.194,0.792,0.0,0.212,0.706,0.0,0.114,0.746
255,1.5938787456705708,6.799176835467964,8.934459392007339,6.766,8.08,9.202,0.126,0.27,0.624,0.0,0.196,0.788,0.0,0.212,0.696,0.0,0.112,0.752
256,1.4755647672545789,6.746818958465173,8.970763915374349,6.89,7.988,9.356,0.09,0.276,0.698,0.0,0.194,0.786,0.0,0.212,0.702,0.0,0.114,0.756
257,1.4848304308819693,6.831610500668635,9.04513180024801,6.79,8.064,9.322,0.108,0.246,0.702,0.0,0.196,0.796,0.0,0.212,0.702,0.0,0.114,0.738
258,1.4900927994288902,6.82870649148261,9.1288509246715,6.82,8.068,9.22,0.084,0.272,0.618,0.0,0.198,0.798,0.0,0.22,0.692,0.0,0.114,0.738
259,1.5523464045782795,6.827965543447398,9.018771801534632,6.822,8.008,9.224,0.094,0.24,0.648,0.0,0.196,0.806,0.0,0.214,0.718,0.0,0.118,0.736
260,1.6494848159370805,6.79850661726177,9.157642289118735,6.924,8.046,9.24,0.074,0.248,0.676,0.0,0.196,0.812,0.0,0.218,0.708,0.0,0.116,0.748
261,1.5650039263928852,6.8362378370498975,8.9267566987008,6.798,8.062,9.306,0.094,0.278,0.678,0.0,0.196,0.782,0.0,0.22,0.72,0.0,0.12,0.764
262,1.566937571671523,6.838692364242869,9.060828308792383,6.76,8.16,9.292,0.104,0.266,0.646,0.0,0.196,0.81,0.0,0.216,0.73,0.0,0.12,0.764
263,1.5772724407782996,6.85454336534911,9.09623470430393,6.846,8.084,9.106,0.086,0.272,0.648,0.0,0.2,0.806,0.0,0.214,0.698,0.0,0.12,0.746
264,1.589885457586859,6.8396741883879155,8.995760210139377,6.864,8.146,9.304,0.096,0.28,0.67,0.0,0.198,0.786,0.0,0.222,0.718,0.0,0.122,0.768
265,1.5250854498796766,6.9094297256522275,8.882154362592313,6.79,8.136,9.274,0.096,0.254,0.632,0.0,0.2,0.78,0.0,0.224,0.72,0.0,0.12,0.776
266,1.6243096025674502,7.007092924488078,9.049091894165596,6.86,8.156,9.222,0.082,0.276,0.668,0.0,0.2,0.814,0.0,0.226,0.714,0.0,0.122,0.766
267,1.5096061042369076,6.8706841991164005,8.965228532742765,6.956,8.136,9.388,0.084,0.276,0.682,0.0,0.198,0.796,0.0,0.224,0.726,0.0,0.118,0.794
268,1.599340142747833,6.879345368099216,9.057505845418637,6.728,8.09,9.234,0.112,0.278,0.606,0.0,0.202,0.806,0.0,0.224,0.712,0.0,0.122,0.758
269,1.5679049967078036,6.848321247089234,9.12622117856001,6.832,8.136,9.348,0.102,0.284,0.656,0.0,0.2,0.818,0.0,0.222,0.72,0.0,0.124,0.76
270,1.5569915119998747,6.816362010219084,9.154302541292045,6.836,8.042,9.382,0.08,0.278,0.682,0.0,0.194,0.812,0.0,0.22,0.728,0.0,0.124,0.776
271,1.472590611805929,6.950920380925643,8.994209081807824,6.902,8.024,9.294,0.084,0.302,0.664,0.0,0.204,0.808,0.0,0.224,0.704,0.0,0.122,0.77
272,1.5427232958656512,6.935604192986471,9.170584532797049,6.69,8.072,9.214,0.114,0.304,0.666,0.0,0.204,0.82,0.0,0.226,0.7,0.0,0.122,0.746
273,1.5739726901477162,6.969150013752906,9.150572086008454,6.848,8.156,9.374,0.096,0.266,0.666,0.0,0.202,0.816,0.0,0.222,0.724,0.0,0.122,0.772
274,1.6657938545514999,6.924369967923409,9.278205135041418,6.86,8.15,9.386,0.104,0.304,0.644,0.0,0.206,0.818,0.0,0.228,0.712,0.0,0.126,0.776
275,1.6273972319096277,7.044322997381718,9.004720898493682,6.706,8.078,9.336,0.098,0.31,0.68,0.0,0.204,0.798,0.0,0.228,0.71,0.0,0.128,0.77
276,1.5819253852491362,7.004077918697831,9.090394171061648,6.698,8.182,9.304,0.112,0.292,0.652,0.0,0.208,0.802,0.0,0.232,0.72,0.0,0.128,0.774
277,1.5899102116323367,6.9080660745256655,9.03985125672765,6.844,8.18,9.292,0.096,0.282,0.652,0.0,0.198,0.802,0.0,0.234,0.704,0.0,0.126,0.764
278,1.589825296613285,7.0312485098803315,9.085082442526721,6.812,8.156,9.332,0.104,0.29,0.664,0.0,0.212,0.804,0.0,0.234,0.71,0.0,0.128,0.774
279,1.604894442310289,7.0038468763686925,9.0996183366036,6.884,8.09,9.168,0.094,0.314,0.622,0.0,0.212,0.822,0.0,0.234,0.698,0.0,0.126,0.76
280,1.5995135736773607,6.99833931385677,9.01796875591696,6.786,8.21,9.224,0.122,0.292,0.676,0.0,0.212,0.816,0.0,0.238,0.708,0.0,0.13,0.788
281,1.5132536262619696,7.004949866476793,9.029775285693654,6.79,8.184,9.382,0.142,0.27,0.676,0.0,0.214,0.798,0.0,0.236,0.72,0.0,0.128,0.788
282,1.6023529073908294,7.04171784082858,9.152520947775532,6.734,8.242,9.176,0.118,0.268,0.644,0.0,0.216,0.812,0.0,0.24,0.698,0.0,0.13,0.778
283,1.5556487400154009,7.035898267980532,9.04530519744709,6.844,8.196,9.182,0.092,0.316,0.672,0.0,0.214,0.802,0.0,0.236,0.7,0.0,0.132,0.768
284,1.6327902516814776,7.10175422222433,9.04274689187168,6.806,8.286,9.352,0.092,0.254,0.688,0.0,0.216,0.818,0.0,0.238,0.72,0.0,0.132,0.792
285,1.578507745884735,7.144157719492272,8.957309747093122,6.806,8.284,9.18,0.11,0.256,0.656,0.0,0.212,0.79,0.0,0.24,0.69,0.0,0.134,0.762
286,1.588521903561654,7.114859948883826,9.164816123453392,6.894,8.176,9.238,0.096,0.316,0.678,0.0,0.212,0.828,0.0,0.238,0.71,0.0,0.132,0.78
287,1.5015457461323904,7.068742208192997,9.058066629035572,6.852,8.172,9.248,0.084,0.3,0.69,0.0,0.214,0.796,0.0,0.236,0.712,0.0,0.13,0.796
288,1.5554861851462816,7.10720040378132,8.869253225033594,6.956,8.19,9.278,0.076,0.294,0.682,0.0,0.216,0.804,0.0,0.238,0.704,0.0,0.13,0.782
289,1.5517625166385263,7.113118366617836,9.193293472378961,6.914,8.194,9.302,0.096,0.286,0.666,0.0,0.22,0.832,0.0,0.238,0.716,0.0,0.132,0.796
290,1.5699706521594716,7.066538810388205,8.970062946137118,6.944,8.242,9.434,0.104,0.304,0.686,0.0,0.22,0.78,0.0,0.238,0.718,0.0,0.136,0.786
291,1.5980072445238647,7.118867469820809,9.097311350094683,6.92,8.174,9.242,0.096,0.336,0.634,0.0,0.218,0.826,0.0,0.238,0.704,0.0,0.134,0.79
292,1.561511071457682,7.0690159310180825,9.128122083190519,6.826,8.232,9.27,0.11,0.3,0.69,0.0,0.218,0.814,0.0,0.236,0.716,0.0,0.14,0.792
293,1.5940852881215162,7.2092990887958415,9.08790018811332,6.812,8.274,9.346,0.084,0.288,0.668,0.0,0.22,0.83,0.0,0.232,0.72,0.0,0.144,0.776
294,1.5227862145367914,7.121523967638033,9.15198279263127,6.902,8.268,9.168,0.092,0.262,0.64,0.0,0.222,0.824,0.0,0.236,0.712,0.0,0.146,0.762
295,1.5680009374409507,7.152546198680541,9.09208792005811,6.858,8.232,9.302,0.082,0.276,0.704,0.0,0.222,0.824,0.0,0.238,0.724,0.0,0.142,0.806
296,1.5981279822476597,7.195306676634897,9.251285333505809,6.858,8.23,9.268,0.086,0.3,0.674,0.0,0.224,0.81,0.0,0.238,0.718,0.0,0.148,0.79
297,1.5944968326698283,7.207002229318249,9.067971203530929,6.882,8.158,9.376,0.098,0.338,0.686,0.0,0.224,0.802,0.0,0.24,0.734,0.0,0.146,0.8
298,1.6480913370164902,7.144964632487224,9.045087737355109,6.922,8.228,9.118,0.092,0.296,0.65,0.0,0.226,0.8,0.0,0.242,0.698,0.0,0.146,0.78
299,1.5713133937727273,7.161457726119663,9.057584410156943,6.854,8.206,9.364,0.082,0.284,0.69,0.0,0.224,0.83,0.0,0.24,0.724,0.0,0.15,0.81
300,1.5430301939866828,7.079603751788524,9.19777192353584,6.928,8.368,9.316,0.09,0.282,0.674,0.0,0.226,0.832,0.0,0.242,0.722,0.0,0.152,0.808
301,1.6124785823786218,7.210531844261688,9.073238618948192,6.842,8.096,9.352,0.096,0.322,0.7,0.0,0.226,0.818,0.0,0.242,0.732,0.0,0.152,0.802
302,1.5860308374746905,7.184403175306808,9.022053885636323,6.822,8.23,9.4,0.096,0.28,0.662,0.0,0.23,0.814,0.0,0.248,0.732,0.0,0.152,0.794
303,1.51712556586209,7.172455346684315,9.034352896536726,6.828,8.314,9.39,0.096,0.302,0.664,0.0,0.226,0.802,0.0,0.246,0.72,0.0,0.154,0.792
