Step,Normal_Reward_k_0.1,Normal_Reward_k_1,Normal_Reward_k_5,Binomial_Reward_k_0.1,Binomial_Reward_k_1,Binomial_Reward_k_5,Bernoulli_Reward_k_0.1,Bernoulli_Reward_k_1,Bernoulli_Reward_k_5,Normal_Opt_k_0.1,Normal_Opt_k_1,Normal_Opt_k_5,Binomial_Opt_k_0.1,Binomial_Opt_k_1,Binomial_Opt_k_5,Bernoulli_Opt_k_0.1,Bernoulli_Opt_k_1,Bernoulli_Opt_k_5
1820,9.507016555251692,9.534194451132187,9.540806316659372,9.804,9.836,9.734,0.742,0.788,0.55,0.89,0.998,0.942,0.992,1.0,0.968,0.592,0.782,0.282
1821,9.49196987434257,9.550974022509196,9.49437810404949,9.842,9.824,9.718,0.764,0.764,0.586,0.89,1.0,0.946,0.992,0.998,0.972,0.592,0.766,0.28
1822,9.505621738405367,9.548769260645651,9.511604244656901,9.834,9.83,9.78,0.772,0.778,0.62,0.89,0.998,0.926,0.992,1.0,0.968,0.592,0.782,0.324
1823,9.35646565122982,9.495875556553163,9.480457329449397,9.836,9.856,9.726,0.794,0.808,0.562,0.89,1.0,0.918,0.992,1.0,0.974,0.592,0.774,0.264
1824,9.424094891023385,9.551681715993254,9.474081028018585,9.834,9.85,9.754,0.774,0.77,0.608,0.89,1.0,0.93,0.992,1.0,0.98,0.592,0.776,0.316
1825,9.466929481867695,9.573154107779509,9.455654885682742,9.86,9.83,9.812,0.802,0.78,0.606,0.89,1.0,0.934,0.992,1.0,0.97,0.592,0.786,0.296
1826,9.383084093858475,9.566939100512984,9.551580475238552,9.836,9.826,9.748,0.762,0.746,0.596,0.89,1.0,0.944,0.992,1.0,0.968,0.592,0.78,0.266
1827,9.371864263529243,9.585682439123294,9.509897535039018,9.81,9.81,9.768,0.76,0.76,0.558,0.89,0.996,0.948,0.992,1.0,0.974,0.592,0.778,0.29
1828,9.451096267536675,9.590796640945214,9.514274240411506,9.81,9.866,9.786,0.75,0.814,0.588,0.89,0.998,0.948,0.992,1.0,0.974,0.592,0.772,0.266
1829,9.51305682419521,9.541524840826364,9.584595875565883,9.828,9.852,9.702,0.778,0.786,0.608,0.89,0.996,0.964,0.992,1.0,0.96,0.592,0.754,0.352
1830,9.518164155966486,9.525854512874423,9.484274364795002,9.836,9.814,9.756,0.798,0.756,0.566,0.89,0.998,0.958,0.992,1.0,0.978,0.592,0.754,0.266
1831,9.530271150911334,9.592273601987936,9.360697775663416,9.812,9.83,9.784,0.772,0.762,0.606,0.89,0.998,0.96,0.992,1.0,0.978,0.592,0.756,0.296
1832,9.53748020550847,9.538940476361889,9.52440230541773,9.8,9.828,9.784,0.772,0.766,0.584,0.89,0.998,0.944,0.992,1.0,0.968,0.592,0.768,0.258
1833,9.498760814919791,9.573065504840448,9.498629109078628,9.84,9.836,9.808,0.774,0.778,0.582,0.89,0.998,0.952,0.992,1.0,0.974,0.592,0.776,0.296
1834,9.450764143700134,9.55434797598751,9.554598155495633,9.834,9.808,9.73,0.778,0.756,0.596,0.89,1.0,0.958,0.992,1.0,0.97,0.592,0.772,0.24
1835,9.50831726388683,9.567917754714808,9.55219165423547,9.82,9.838,9.756,0.778,0.798,0.572,0.89,1.0,0.95,0.992,1.0,0.968,0.592,0.772,0.274
1836,9.501987450336207,9.490043901446725,9.524435026054089,9.816,9.838,9.774,0.76,0.772,0.594,0.89,1.0,0.946,0.992,1.0,0.964,0.592,0.75,0.276
1837,9.531781859314039,9.552932335877754,9.448463876632799,9.834,9.842,9.814,0.782,0.792,0.564,0.89,1.0,0.96,0.992,0.998,0.982,0.592,0.752,0.296
1838,9.44387585554784,9.54281088483005,9.588654578863206,9.85,9.806,9.792,0.79,0.75,0.558,0.89,1.0,0.958,0.992,0.998,0.968,0.592,0.756,0.31
1839,9.464548935484034,9.523190784193815,9.488384136096276,9.816,9.852,9.802,0.768,0.8,0.596,0.89,1.0,0.956,0.992,1.0,0.97,0.592,0.772,0.296
1840,9.51865440537268,9.600679554186758,9.502572448180231,9.82,9.87,9.82,0.782,0.798,0.6,0.89,0.998,0.944,0.992,0.998,0.976,0.592,0.772,0.308
1841,9.395187015146297,9.589179854396672,9.479147007146752,9.826,9.828,9.778,0.76,0.784,0.578,0.89,0.998,0.946,0.992,1.0,0.98,0.592,0.754,0.306
1842,9.517901192855422,9.568899515044519,9.503601569518008,9.82,9.836,9.796,0.76,0.778,0.596,0.89,1.0,0.954,0.992,1.0,0.974,0.592,0.758,0.288
1843,9.39954148091322,9.650709595265415,9.523807175161107,9.828,9.828,9.808,0.776,0.768,0.588,0.89,0.998,0.956,0.992,1.0,0.976,0.592,0.744,0.266
1844,9.450297339912437,9.552093732257017,9.46131509127251,9.812,9.864,9.764,0.782,0.79,0.562,0.89,0.998,0.938,0.992,1.0,0.97,0.59,0.742,0.262
1845,9.493825023568823,9.549697166497998,9.493326084446279,9.826,9.786,9.776,0.772,0.734,0.554,0.89,0.998,0.944,0.992,1.0,0.978,0.588,0.756,0.268
1846,9.498343953812793,9.499886486504101,9.4251730477671,9.846,9.818,9.786,0.774,0.764,0.574,0.89,0.998,0.942,0.992,1.0,0.978,0.59,0.758,0.284
1847,9.424930810480745,9.6093601205609,9.505411203798143,9.818,9.832,9.798,0.77,0.78,0.578,0.89,0.998,0.942,0.992,0.998,0.964,0.592,0.752,0.282
1848,9.488063981749114,9.60881137502492,9.518276017821762,9.82,9.842,9.728,0.776,0.768,0.562,0.89,0.998,0.94,0.992,1.0,0.944,0.592,0.766,0.254
1849,9.425374794640533,9.561194042047354,9.521280204523112,9.822,9.826,9.782,0.746,0.776,0.558,0.89,0.998,0.946,0.992,1.0,0.97,0.592,0.756,0.266
1850,9.408847695488776,9.546320486986724,9.46496287141916,9.802,9.81,9.784,0.738,0.76,0.628,0.89,0.998,0.95,0.992,1.0,0.974,0.592,0.754,0.276
1851,9.493004839739495,9.582919254915941,9.486406888755159,9.836,9.84,9.796,0.75,0.788,0.54,0.89,0.996,0.948,0.992,0.998,0.966,0.592,0.758,0.286
1852,9.524684855056645,9.611135252685463,9.500276870207845,9.852,9.858,9.79,0.78,0.782,0.624,0.89,1.0,0.944,0.992,1.0,0.976,0.592,0.764,0.302
1853,9.421187757597762,9.65059570992864,9.516619603494354,9.836,9.858,9.792,0.786,0.806,0.568,0.89,1.0,0.938,0.992,1.0,0.974,0.592,0.774,0.258
1854,9.506981490199486,9.479441553009174,9.486232288782139,9.816,9.808,9.756,0.766,0.748,0.582,0.89,1.0,0.954,0.992,1.0,0.974,0.592,0.792,0.306
1855,9.503592846445422,9.445490198099764,9.436744598544117,9.794,9.826,9.82,0.758,0.76,0.636,0.89,0.996,0.94,0.992,1.0,0.984,0.592,0.792,0.322
1856,9.506444589417475,9.602468386007766,9.444961397123949,9.828,9.816,9.8,0.746,0.754,0.568,0.89,0.998,0.94,0.992,1.0,0.974,0.592,0.786,0.28
1857,9.492714937127468,9.55684174275943,9.421666397874475,9.82,9.83,9.796,0.742,0.774,0.61,0.89,0.998,0.938,0.992,1.0,0.974,0.592,0.774,0.242
1858,9.478908566803812,9.479226565694184,9.377870181247465,9.818,9.856,9.786,0.77,0.762,0.57,0.89,0.996,0.952,0.992,1.0,0.966,0.592,0.77,0.29
1859,9.469700417256375,9.616112626056092,9.506923104413096,9.802,9.864,9.808,0.752,0.786,0.59,0.89,0.998,0.936,0.992,1.0,0.966,0.592,0.776,0.284
1860,9.50160093859819,9.561331928630505,9.398035203426678,9.796,9.83,9.78,0.748,0.746,0.586,0.89,1.0,0.934,0.992,1.0,0.968,0.592,0.778,0.268
1861,9.48674325431069,9.608996641019951,9.481454743330909,9.812,9.814,9.778,0.746,0.754,0.586,0.89,1.0,0.964,0.992,1.0,0.972,0.592,0.784,0.304
1862,9.47166832616058,9.650900371251621,9.46936539705323,9.814,9.824,9.816,0.778,0.768,0.592,0.89,1.0,0.952,0.992,1.0,0.972,0.592,0.776,0.264
1863,9.429421080496502,9.407796721740901,9.487464659064644,9.844,9.834,9.782,0.794,0.774,0.55,0.89,1.0,0.964,0.992,1.0,0.972,0.592,0.78,0.312
1864,9.475148741284952,9.519696001454655,9.494010268156721,9.838,9.82,9.82,0.772,0.762,0.596,0.89,1.0,0.96,0.992,1.0,0.978,0.592,0.776,0.242
1865,9.47220987742406,9.504818719986496,9.51187885752478,9.852,9.848,9.8,0.778,0.792,0.606,0.89,1.0,0.958,0.992,1.0,0.976,0.592,0.784,0.294
1866,9.558471300682504,9.623665943978562,9.48585801740689,9.828,9.832,9.76,0.75,0.782,0.602,0.89,1.0,0.954,0.992,1.0,0.966,0.592,0.78,0.284
1867,9.515567898779716,9.581537558804358,9.517653457942407,9.842,9.824,9.83,0.782,0.774,0.594,0.89,1.0,0.94,0.992,1.0,0.976,0.592,0.78,0.262
1868,9.471435085192292,9.544861565494397,9.418561268335278,9.84,9.834,9.822,0.782,0.78,0.622,0.89,1.0,0.952,0.992,1.0,0.98,0.592,0.764,0.272
1869,9.495243217361681,9.620749604031301,9.45844858345104,9.826,9.808,9.868,0.78,0.766,0.63,0.89,1.0,0.95,0.992,1.0,0.98,0.592,0.76,0.302
1870,9.480921433830167,9.487875128642582,9.48844690014338,9.852,9.82,9.794,0.818,0.788,0.574,0.89,1.0,0.948,0.992,1.0,0.982,0.592,0.766,0.304
1871,9.471776265525822,9.579212267736933,9.58690429574631,9.834,9.812,9.828,0.754,0.748,0.548,0.89,1.0,0.954,0.992,1.0,0.984,0.592,0.764,0.292
1872,9.426100874216434,9.53982754732771,9.466290308178168,9.82,9.85,9.81,0.762,0.792,0.58,0.89,1.0,0.948,0.992,1.0,0.98,0.592,0.756,0.278
1873,9.506333401714128,9.527618010782238,9.408410370807957,9.82,9.836,9.81,0.762,0.78,0.546,0.89,0.998,0.948,0.992,1.0,0.972,0.592,0.744,0.276
1874,9.478112215391723,9.582802741571033,9.510418807354425,9.83,9.836,9.774,0.758,0.786,0.556,0.89,1.0,0.938,0.992,1.0,0.974,0.592,0.746,0.284
1875,9.467594728199984,9.6145944767857,9.598240606828718,9.816,9.822,9.826,0.75,0.782,0.624,0.89,1.0,0.95,0.992,1.0,0.988,0.592,0.75,0.312
1876,9.522055139311478,9.530084027269217,9.478723487143979,9.844,9.85,9.77,0.786,0.776,0.596,0.89,1.0,0.946,0.992,1.0,0.966,0.592,0.752,0.268
1877,9.548876498137298,9.526525361150668,9.49583625778332,9.838,9.866,9.79,0.794,0.812,0.594,0.89,1.0,0.942,0.992,1.0,0.974,0.592,0.764,0.296
1878,9.4731890420337,9.512712147258387,9.536542945078018,9.836,9.82,9.798,0.778,0.762,0.582,0.89,0.998,0.944,0.992,1.0,0.982,0.592,0.77,0.314
1879,9.43918391589872,9.576757338408536,9.630668364105812,9.824,9.844,9.772,0.782,0.776,0.564,0.89,1.0,0.936,0.992,1.0,0.972,0.592,0.78,0.302
1880,9.405099677674382,9.558484586262194,9.442758372538476,9.826,9.858,9.794,0.794,0.8,0.566,0.89,0.998,0.948,0.992,1.0,0.976,0.592,0.77,0.296
1881,9.390086811872475,9.605123296827292,9.613440141998852,9.834,9.844,9.812,0.792,0.778,0.558,0.89,1.0,0.952,0.992,1.0,0.964,0.592,0.766,0.31
1882,9.464685521960826,9.65244673837537,9.526342623842218,9.808,9.834,9.77,0.75,0.798,0.578,0.89,1.0,0.96,0.992,1.0,0.96,0.592,0.758,0.3
1883,9.463421248153809,9.519300392677307,9.505966040149728,9.814,9.868,9.756,0.76,0.814,0.582,0.89,0.998,0.96,0.992,0.998,0.95,0.592,0.768,0.28
1884,9.454211302295395,9.502684994572974,9.441120098230389,9.836,9.85,9.772,0.782,0.794,0.612,0.89,0.998,0.95,0.992,1.0,0.952,0.592,0.766,0.26
1885,9.522176986978026,9.56742679458629,9.472112707755905,9.824,9.84,9.832,0.76,0.786,0.638,0.89,0.996,0.962,0.992,1.0,0.974,0.592,0.78,0.286
1886,9.474552272860496,9.692884606900076,9.479350123004178,9.832,9.844,9.806,0.782,0.786,0.588,0.89,1.0,0.956,0.992,1.0,0.966,0.592,0.774,0.302
1887,9.504222586307801,9.61168751080935,9.473947602009266,9.834,9.828,9.784,0.764,0.762,0.58,0.89,0.998,0.95,0.992,1.0,0.95,0.592,0.768,0.256
1888,9.435791522026076,9.601869424136458,9.507987348890698,9.802,9.856,9.808,0.748,0.788,0.558,0.89,0.998,0.97,0.992,1.0,0.97,0.592,0.746,0.27
1889,9.390047699841892,9.539974387346723,9.584635129539247,9.806,9.848,9.81,0.746,0.778,0.6,0.89,1.0,0.962,0.992,1.0,0.974,0.592,0.75,0.29
1890,9.559689226324766,9.650779162654805,9.468997741449964,9.854,9.844,9.768,0.794,0.776,0.556,0.89,1.0,0.954,0.992,1.0,0.98,0.592,0.75,0.258
1891,9.476620134111087,9.57123041447521,9.49794741072803,9.852,9.808,9.764,0.786,0.768,0.59,0.89,0.996,0.948,0.992,1.0,0.97,0.592,0.756,0.262
1892,9.404273904117394,9.517960146250365,9.437237788042586,9.806,9.806,9.77,0.758,0.744,0.572,0.89,0.998,0.934,0.992,1.0,0.97,0.592,0.736,0.29
1893,9.476459575441728,9.499477538091275,9.420163780656889,9.846,9.854,9.776,0.752,0.796,0.53,0.89,0.998,0.946,0.992,1.0,0.968,0.592,0.734,0.262
1894,9.439062951900073,9.534169544123545,9.579939038051318,9.842,9.83,9.772,0.782,0.748,0.566,0.89,0.994,0.948,0.992,1.0,0.974,0.592,0.758,0.286
1895,9.502320598546227,9.543454995889661,9.445494405833182,9.836,9.794,9.792,0.782,0.748,0.576,0.89,0.998,0.952,0.992,1.0,0.962,0.592,0.75,0.298
1896,9.500833541383944,9.61611289690326,9.551765820208026,9.792,9.846,9.736,0.732,0.8,0.508,0.89,0.998,0.952,0.992,1.0,0.964,0.592,0.748,0.25
1897,9.44906891945207,9.574646239254792,9.550162463903703,9.818,9.818,9.78,0.746,0.76,0.548,0.89,0.998,0.958,0.992,0.998,0.972,0.592,0.764,0.31
1898,9.516871226907558,9.618287198008334,9.430589694974545,9.834,9.834,9.81,0.792,0.776,0.56,0.89,0.996,0.968,0.992,1.0,0.966,0.592,0.758,0.278
1899,9.537103505903229,9.541971110608712,9.546056362439089,9.812,9.836,9.83,0.75,0.782,0.574,0.89,0.996,0.954,0.992,1.0,0.97,0.592,0.75,0.282
1900,9.446990660408776,9.472814626330479,9.54622668043678,9.78,9.832,9.78,0.704,0.742,0.61,0.89,0.998,0.972,0.992,1.0,0.968,0.592,0.75,0.304
1901,9.527216154607983,9.57213118337371,9.55328216518384,9.808,9.832,9.836,0.752,0.762,0.592,0.89,1.0,0.962,0.992,1.0,0.972,0.592,0.738,0.274
1902,9.497611673638193,9.562699581231511,9.534355065547814,9.814,9.82,9.824,0.762,0.764,0.59,0.89,1.0,0.964,0.992,1.0,0.982,0.592,0.76,0.312
1903,9.488785629597304,9.523084852145148,9.506154924467218,9.816,9.836,9.796,0.744,0.76,0.606,0.89,1.0,0.952,0.992,1.0,0.978,0.592,0.752,0.288
1904,9.476304611373093,9.521299904065998,9.44655311460129,9.84,9.85,9.744,0.776,0.788,0.54,0.89,0.998,0.95,0.992,1.0,0.96,0.59,0.748,0.256
1905,9.40517707326118,9.641418962129507,9.50876932546122,9.804,9.814,9.752,0.746,0.778,0.536,0.89,1.0,0.972,0.992,1.0,0.966,0.588,0.764,0.258
1906,9.461349553026553,9.564260314015014,9.536771715659496,9.83,9.828,9.78,0.764,0.77,0.608,0.89,1.0,0.948,0.992,1.0,0.964,0.59,0.776,0.314
1907,9.477887968682786,9.560353248392925,9.465150115977645,9.83,9.826,9.798,0.76,0.776,0.606,0.89,0.998,0.934,0.992,1.0,0.98,0.59,0.77,0.274
1908,9.53011815636854,9.517791740876056,9.417287430163023,9.788,9.836,9.782,0.712,0.796,0.608,0.89,0.996,0.946,0.992,1.0,0.97,0.592,0.754,0.28
1909,9.4113793488284,9.598409416375086,9.492387477709313,9.808,9.848,9.842,0.754,0.774,0.596,0.89,0.998,0.956,0.992,1.0,0.984,0.592,0.77,0.286
1910,9.458626693883241,9.592732936964458,9.505493991545642,9.816,9.858,9.78,0.776,0.792,0.61,0.89,0.994,0.956,0.992,1.0,0.972,0.592,0.77,0.272
1911,9.4182873740301,9.626192387182854,9.420935195068262,9.84,9.842,9.8,0.756,0.77,0.59,0.89,0.996,0.952,0.992,1.0,0.982,0.592,0.764,0.28
1912,9.443849220524383,9.597231083335144,9.433878313594473,9.832,9.828,9.81,0.758,0.778,0.622,0.89,0.998,0.922,0.992,1.0,0.978,0.592,0.748,0.33
1913,9.511624444357127,9.653601072018178,9.482323190456073,9.824,9.852,9.782,0.774,0.794,0.592,0.89,1.0,0.966,0.992,0.998,0.974,0.592,0.76,0.268
1914,9.55526061199723,9.541211992389231,9.445328540712365,9.85,9.81,9.79,0.772,0.756,0.568,0.89,1.0,0.952,0.992,1.0,0.978,0.592,0.742,0.28
1915,9.454265321294848,9.557995108673994,9.48435764135456,9.846,9.862,9.85,0.756,0.792,0.57,0.89,1.0,0.948,0.992,1.0,0.978,0.592,0.762,0.28
1916,9.48217919007116,9.512399542801468,9.445265529745512,9.806,9.816,9.808,0.758,0.76,0.562,0.89,1.0,0.936,0.992,1.0,0.976,0.592,0.76,0.29
1917,9.485145108008316,9.593445117837197,9.4802939933554,9.842,9.818,9.796,0.792,0.758,0.6,0.89,1.0,0.948,0.992,1.0,0.974,0.592,0.766,0.264
1918,9.521107480489277,9.634154784360547,9.514220460563628,9.866,9.818,9.814,0.798,0.784,0.592,0.89,0.998,0.926,0.992,1.0,0.974,0.592,0.772,0.294
1919,9.458066997881534,9.532744600421267,9.492335885504621,9.824,9.84,9.794,0.786,0.762,0.582,0.89,1.0,0.95,0.992,1.0,0.968,0.592,0.774,0.28
1920,9.458001793826886,9.49023087910095,9.44418310071234,9.838,9.864,9.81,0.784,0.794,0.608,0.89,1.0,0.956,0.992,1.0,0.97,0.592,0.752,0.314
1921,9.43491211962158,9.547427138645828,9.494516847056978,9.818,9.866,9.812,0.764,0.808,0.608,0.89,1.0,0.946,0.992,1.0,0.974,0.59,0.756,0.332
1922,9.48278596341889,9.608246155488434,9.548543178423602,9.82,9.826,9.796,0.748,0.756,0.578,0.89,1.0,0.956,0.992,1.0,0.97,0.59,0.758,0.296
1923,9.467330421127967,9.573814661723082,9.508449391778552,9.876,9.826,9.828,0.782,0.764,0.624,0.89,1.0,0.956,0.992,0.998,0.978,0.592,0.756,0.296
1924,9.362724609250758,9.635378093022277,9.47305445646916,9.816,9.846,9.798,0.748,0.79,0.6,0.89,1.0,0.95,0.992,1.0,0.978,0.592,0.766,0.27
1925,9.431600423255187,9.52863003052643,9.493018661993199,9.832,9.824,9.802,0.762,0.768,0.58,0.89,1.0,0.96,0.992,1.0,0.964,0.592,0.766,0.286
1926,9.475166359772428,9.575396263096831,9.390188438837644,9.824,9.836,9.836,0.798,0.786,0.566,0.89,1.0,0.95,0.992,1.0,0.964,0.592,0.774,0.244
1927,9.49171266327757,9.505548581253707,9.435246859156805,9.828,9.828,9.796,0.776,0.784,0.604,0.89,0.998,0.94,0.992,1.0,0.972,0.592,0.774,0.292
1928,9.429789009312993,9.55299022348708,9.494165366360363,9.8,9.828,9.81,0.772,0.784,0.596,0.89,0.998,0.938,0.992,1.0,0.982,0.592,0.772,0.28
1929,9.381383562302583,9.491867510344795,9.453355192379492,9.842,9.844,9.852,0.798,0.79,0.602,0.89,0.996,0.958,0.992,1.0,0.982,0.592,0.764,0.294
1930,9.523215808266835,9.561104395498809,9.460437758157024,9.858,9.83,9.84,0.802,0.782,0.56,0.89,0.998,0.952,0.992,1.0,0.98,0.59,0.762,0.284
1931,9.510087273919513,9.567266152180464,9.443784221692907,9.828,9.854,9.804,0.778,0.796,0.628,0.89,0.998,0.95,0.992,1.0,0.968,0.592,0.756,0.288
1932,9.452729395310739,9.624007880418127,9.42523614233701,9.81,9.82,9.796,0.77,0.792,0.582,0.89,1.0,0.942,0.992,1.0,0.978,0.592,0.758,0.284
1933,9.447745849938661,9.566601975119868,9.508219404437254,9.832,9.826,9.8,0.79,0.77,0.582,0.89,1.0,0.95,0.992,1.0,0.982,0.592,0.77,0.288
1934,9.502455381005097,9.61728058280115,9.514581011280354,9.824,9.816,9.776,0.758,0.768,0.602,0.89,1.0,0.938,0.992,0.998,0.978,0.592,0.76,0.322
1935,9.437065055385998,9.594634452504723,9.419745529426763,9.826,9.848,9.776,0.752,0.776,0.594,0.89,0.998,0.934,0.992,0.998,0.966,0.592,0.776,0.298
1936,9.525694118907115,9.594544994904613,9.47019447015828,9.846,9.818,9.768,0.782,0.78,0.61,0.89,1.0,0.938,0.992,0.996,0.972,0.592,0.766,0.292
1937,9.434018472132408,9.561683452855926,9.544551748277872,9.804,9.836,9.8,0.736,0.778,0.574,0.89,1.0,0.936,0.992,1.0,0.972,0.592,0.764,0.238
1938,9.487252594290709,9.64857847847679,9.446573809551014,9.84,9.826,9.824,0.762,0.752,0.576,0.89,1.0,0.938,0.992,1.0,0.978,0.592,0.762,0.248
1939,9.429514794059621,9.596929829131815,9.439114872944808,9.84,9.858,9.788,0.784,0.784,0.602,0.89,1.0,0.946,0.992,1.0,0.968,0.592,0.75,0.298
1940,9.424106127090488,9.534711435716272,9.436422124544517,9.85,9.842,9.822,0.788,0.776,0.59,0.89,1.0,0.944,0.992,0.998,0.978,0.592,0.766,0.256
1941,9.528647399165285,9.562344051100617,9.470514286465747,9.86,9.83,9.822,0.788,0.786,0.616,0.89,1.0,0.944,0.992,1.0,0.972,0.592,0.782,0.274
1942,9.510754997306455,9.483893550038221,9.508130336412536,9.834,9.864,9.798,0.78,0.794,0.608,0.89,0.998,0.934,0.992,1.0,0.976,0.592,0.788,0.244
1943,9.428091236771696,9.628193228532794,9.48334938505157,9.854,9.876,9.804,0.804,0.818,0.576,0.89,0.996,0.938,0.992,1.0,0.976,0.592,0.786,0.274
1944,9.410765341904916,9.522948079727962,9.474340573682145,9.84,9.82,9.826,0.788,0.766,0.606,0.89,0.998,0.952,0.992,1.0,0.972,0.592,0.77,0.298
1945,9.4317505365669,9.509665788151274,9.557625513747476,9.832,9.856,9.778,0.772,0.78,0.628,0.89,0.996,0.958,0.992,1.0,0.97,0.592,0.762,0.302
1946,9.494022132660648,9.53446016754138,9.542668074867398,9.848,9.822,9.77,0.782,0.766,0.568,0.89,0.996,0.948,0.992,1.0,0.964,0.592,0.76,0.242
1947,9.449403898323196,9.526642950253164,9.497998617746672,9.84,9.826,9.806,0.788,0.784,0.576,0.89,0.996,0.952,0.992,1.0,0.986,0.592,0.784,0.306
1948,9.536751757398685,9.535837726620496,9.545907958347213,9.83,9.818,9.812,0.774,0.764,0.602,0.89,0.996,0.964,0.992,1.0,0.976,0.592,0.784,0.278
1949,9.461054028779495,9.551674494484281,9.543410311706824,9.822,9.832,9.822,0.758,0.796,0.594,0.89,0.994,0.96,0.992,1.0,0.976,0.592,0.778,0.324
1950,9.518327840341112,9.502725341517348,9.5153588026056,9.804,9.872,9.782,0.76,0.812,0.568,0.89,0.996,0.942,0.992,1.0,0.976,0.592,0.77,0.278
1951,9.446389003028886,9.622325111141912,9.416494964323652,9.822,9.824,9.812,0.764,0.766,0.592,0.89,0.996,0.928,0.992,1.0,0.984,0.592,0.766,0.298
1952,9.489438013299905,9.50186424233464,9.494323235549727,9.806,9.864,9.778,0.778,0.808,0.582,0.89,0.994,0.96,0.992,1.0,0.98,0.59,0.778,0.288
1953,9.486456568033093,9.57531087628287,9.483369033357361,9.824,9.848,9.714,0.77,0.792,0.578,0.89,0.994,0.95,0.992,1.0,0.964,0.592,0.8,0.294
1954,9.513728860127111,9.542575873151563,9.527020832846372,9.824,9.856,9.774,0.772,0.784,0.55,0.89,0.996,0.936,0.992,1.0,0.976,0.592,0.796,0.252
1955,9.534703505166975,9.585122852942327,9.613572067242307,9.858,9.814,9.798,0.81,0.75,0.584,0.89,0.998,0.956,0.992,1.0,0.976,0.592,0.806,0.286
1956,9.443165359644063,9.474461041376328,9.430549623140102,9.832,9.82,9.758,0.776,0.78,0.6,0.89,0.996,0.948,0.992,1.0,0.972,0.592,0.796,0.29
1957,9.539374903633053,9.543687394916548,9.519362482441977,9.842,9.842,9.758,0.754,0.794,0.556,0.89,1.0,0.946,0.992,0.998,0.978,0.592,0.788,0.272
1958,9.477337912634832,9.602321711194987,9.513487357613602,9.834,9.824,9.792,0.774,0.768,0.59,0.89,1.0,0.94,0.992,0.998,0.972,0.592,0.8,0.296
1959,9.47333644789634,9.498274605591307,9.494319769579748,9.85,9.82,9.752,0.794,0.772,0.538,0.89,0.998,0.95,0.992,1.0,0.97,0.592,0.802,0.286
1960,9.499288338929679,9.609861325146117,9.544911795281672,9.858,9.862,9.758,0.78,0.796,0.58,0.89,1.0,0.972,0.992,1.0,0.964,0.592,0.802,0.28
1961,9.491323634731895,9.64181524242837,9.53893068544199,9.816,9.838,9.812,0.774,0.794,0.556,0.89,0.998,0.962,0.992,1.0,0.974,0.592,0.818,0.286
1962,9.448223239529575,9.63751279799884,9.47220612396238,9.83,9.836,9.756,0.78,0.774,0.596,0.89,1.0,0.968,0.992,1.0,0.976,0.592,0.814,0.266
1963,9.533487842358829,9.525465881727422,9.507835862062251,9.84,9.822,9.798,0.8,0.762,0.598,0.89,1.0,0.954,0.992,1.0,0.966,0.592,0.804,0.282
1964,9.481343784643427,9.576444938070958,9.453854431998689,9.838,9.854,9.758,0.766,0.8,0.592,0.89,0.996,0.956,0.992,1.0,0.962,0.59,0.802,0.264
1965,9.53704170250461,9.558010355268795,9.450040598641824,9.82,9.83,9.796,0.762,0.788,0.584,0.89,1.0,0.958,0.992,1.0,0.958,0.59,0.8,0.252
1966,9.456031984571764,9.534447479470424,9.464371823307618,9.83,9.848,9.808,0.744,0.784,0.616,0.89,0.998,0.956,0.992,1.0,0.97,0.592,0.786,0.288
1967,9.496043198785772,9.557916227757355,9.500600643292914,9.85,9.85,9.728,0.794,0.784,0.55,0.89,0.996,0.944,0.992,1.0,0.964,0.592,0.798,0.236
1968,9.404991994545158,9.493696400376441,9.595494972254135,9.806,9.826,9.748,0.75,0.762,0.576,0.89,0.998,0.962,0.992,1.0,0.966,0.592,0.796,0.282
1969,9.479078612451032,9.506589936005255,9.546866134118236,9.85,9.856,9.8,0.788,0.778,0.544,0.89,1.0,0.956,0.992,1.0,0.96,0.592,0.798,0.254
1970,9.453446663100134,9.5242290906176,9.486639801557164,9.824,9.78,9.77,0.76,0.734,0.574,0.89,0.998,0.96,0.992,1.0,0.964,0.592,0.808,0.286
1971,9.507573458398277,9.617496309240764,9.509665098996651,9.852,9.832,9.806,0.784,0.776,0.61,0.89,0.998,0.942,0.992,1.0,0.978,0.592,0.806,0.286
1972,9.523630628100834,9.540669630313019,9.452531614109663,9.824,9.828,9.836,0.77,0.76,0.552,0.89,0.998,0.948,0.992,0.998,0.98,0.592,0.8,0.246
1973,9.502844583292166,9.591802718815687,9.446705745899934,9.8,9.83,9.806,0.742,0.744,0.638,0.89,1.0,0.952,0.992,0.998,0.972,0.592,0.794,0.31
1974,9.476381450574095,9.540967349881727,9.560721571394003,9.832,9.846,9.782,0.784,0.806,0.6,0.89,0.998,0.948,0.992,0.998,0.978,0.592,0.802,0.308
1975,9.467036956913823,9.579420588536392,9.450376063991504,9.81,9.844,9.764,0.766,0.772,0.574,0.89,1.0,0.942,0.992,1.0,0.97,0.592,0.792,0.274
1976,9.428628365282059,9.545879115385649,9.485244814048523,9.816,9.818,9.774,0.754,0.74,0.562,0.89,1.0,0.952,0.992,1.0,0.976,0.592,0.8,0.276
